YEAR,WEEK,REGION,INFREL
2001,8,Chernihiv,62
2001,9,Chernihiv,32
2001,10,Chernihiv,21
2001,11,Chernihiv,22
2001,12,Chernihiv,22
2001,13,Chernihiv,24
2001,14,Chernihiv,17
2001,15,Chernihiv,21
2001,16,Chernihiv,22
2001,17,Chernihiv,18
2001,18,Chernihiv,14
2001,19,Chernihiv,7
2001,20,Chernihiv,10
2001,21,Chernihiv,2
2001,22,Chernihiv,3
2001,23,Chernihiv,0
2001,24,Chernihiv,0
2001,25,Chernihiv,0
2001,26,Chernihiv,5
2001,27,Chernihiv,0
2001,28,Chernihiv,0
2001,29,Chernihiv,1
2001,30,Chernihiv,5
2001,31,Chernihiv,0
2001,32,Chernihiv,2
2001,33,Chernihiv,5
2001,34,Chernihiv,1
2001,35,Chernihiv,4
2001,36,Chernihiv,3
2001,37,Chernihiv,9
2001,38,Chernihiv,16
2001,39,Chernihiv,21
2001,40,Chernihiv,21
2001,41,Chernihiv,21
2001,42,Chernihiv,27
2001,43,Chernihiv,29
2001,44,Chernihiv,32
2001,45,Chernihiv,28
2001,46,Chernihiv,25
2001,47,Chernihiv,19
2001,48,Chernihiv,18
2001,49,Chernihiv,18
2001,50,Chernihiv,15
2001,51,Chernihiv,12
2001,52,Chernihiv,4
2001,1,Chernivtsi,7
2001,2,Chernivtsi,9
2001,3,Chernivtsi,12
2001,4,Chernivtsi,22
2001,5,Chernivtsi,35
2001,6,Chernivtsi,36
2001,7,Chernivtsi,44
2001,8,Chernivtsi,36
2001,9,Chernivtsi,17
2001,10,Chernivtsi,7
2001,11,Chernivtsi,14
2001,12,Chernivtsi,10
2001,13,Chernivtsi,9
2001,14,Chernivtsi,17
2001,15,Chernivtsi,9
2001,16,Chernivtsi,9
2001,17,Chernivtsi,12
2001,18,Chernivtsi,2
2001,19,Chernivtsi,5
2001,20,Chernivtsi,7
2001,21,Chernivtsi,6
2001,22,Chernivtsi,5
2001,23,Chernivtsi,2
2001,24,Chernivtsi,3
2001,25,Chernivtsi,1
2001,26,Chernivtsi,0
2001,27,Chernivtsi,0
2001,28,Chernivtsi,4
2001,29,Chernivtsi,0
2001,30,Chernivtsi,0
2001,31,Chernivtsi,0
2001,32,Chernivtsi,3
2001,33,Chernivtsi,5
2001,34,Chernivtsi,4
2001,35,Chernivtsi,1
2001,36,Chernivtsi,5
2001,37,Chernivtsi,7
2001,38,Chernivtsi,12
2001,39,Chernivtsi,13
2001,40,Chernivtsi,11
2001,41,Chernivtsi,11
2001,42,Chernivtsi,16
2001,43,Chernivtsi,19
2001,44,Chernivtsi,13
2001,45,Chernivtsi,14
2001,46,Chernivtsi,13
2001,47,Chernivtsi,14
2001,48,Chernivtsi,8
2001,49,Chernivtsi,11
2001,50,Chernivtsi,5
2001,51,Chernivtsi,6
2001,52,Chernivtsi,0
2001,1,Dnipropetrovsk,66
2001,2,Dnipropetrovsk,58
2001,3,Dnipropetrovsk,94
2001,4,Dnipropetrovsk,137
2001,5,Dnipropetrovsk,226
2001,6,Dnipropetrovsk,280
2001,7,Dnipropetrovsk,271
2001,8,Dnipropetrovsk,226
2001,9,Dnipropetrovsk,138
2001,10,Dnipropetrovsk,82
2001,11,Dnipropetrovsk,77
2001,12,Dnipropetrovsk,86
2001,13,Dnipropetrovsk,100
2001,14,Dnipropetrovsk,83
2001,15,Dnipropetrovsk,82
2001,16,Dnipropetrovsk,74
2001,17,Dnipropetrovsk,58
2001,18,Dnipropetrovsk,46
2001,19,Dnipropetrovsk,30
2001,20,Dnipropetrovsk,23
2001,21,Dnipropetrovsk,16
2001,22,Dnipropetrovsk,17
2001,23,Dnipropetrovsk,5
2001,24,Dnipropetrovsk,3
2001,25,Dnipropetrovsk,7
2001,26,Dnipropetrovsk,0
2001,27,Dnipropetrovsk,7
2001,28,Dnipropetrovsk,0
2001,29,Dnipropetrovsk,2
2001,30,Dnipropetrovsk,3
2001,31,Dnipropetrovsk,6
2001,32,Dnipropetrovsk,10
2001,33,Dnipropetrovsk,5
2001,34,Dnipropetrovsk,16
2001,35,Dnipropetrovsk,21
2001,36,Dnipropetrovsk,25
2001,37,Dnipropetrovsk,36
2001,38,Dnipropetrovsk,59
2001,39,Dnipropetrovsk,81
2001,40,Dnipropetrovsk,92
2001,41,Dnipropetrovsk,100
2001,42,Dnipropetrovsk,90
2001,43,Dnipropetrovsk,116
2001,44,Dnipropetrovsk,121
2001,45,Dnipropetrovsk,119
2001,46,Dnipropetrovsk,105
2001,47,Dnipropetrovsk,90
2001,48,Dnipropetrovsk,64
2001,49,Dnipropetrovsk,57
2001,50,Dnipropetrovsk,46
2001,51,Dnipropetrovsk,40
2001,52,Dnipropetrovsk,24
2001,1,Donetsk,80
2001,2,Donetsk,74
2001,3,Donetsk,106
2001,4,Donetsk,172
2001,5,Donetsk,275
2001,6,Donetsk,336
2001,7,Donetsk,332
2001,8,Donetsk,282
2001,9,Donetsk,169
2001,10,Donetsk,95
2001,11,Donetsk,86
2001,12,Donetsk,102
2001,13,Donetsk,116
2001,14,Donetsk,109
2001,15,Donetsk,98
2001,16,Donetsk,88
2001,17,Donetsk,70
2001,18,Donetsk,53
2001,19,Donetsk,39
2001,20,Donetsk,26
2001,21,Donetsk,28
2001,22,Donetsk,16
2001,23,Donetsk,12
2001,24,Donetsk,4
2001,25,Donetsk,8
2001,26,Donetsk,3
2001,27,Donetsk,8
2001,28,Donetsk,2
2001,29,Donetsk,5
2001,30,Donetsk,2
2001,31,Donetsk,5
2001,32,Donetsk,6
2001,33,Donetsk,9
2001,34,Donetsk,21
2001,35,Donetsk,18
2001,36,Donetsk,30
2001,37,Donetsk,49
2001,38,Donetsk,79
2001,39,Donetsk,97
2001,40,Donetsk,107
2001,41,Donetsk,118
2001,42,Donetsk,111
2001,43,Donetsk,141
2001,44,Donetsk,152
2001,45,Donetsk,141
2001,46,Donetsk,128
2001,47,Donetsk,101
2001,48,Donetsk,84
2001,49,Donetsk,71
2001,50,Donetsk,54
2001,51,Donetsk,43
2001,52,Donetsk,36
2001,1,Ivano-Frankivsk,15
2001,2,Ivano-Frankivsk,13
2001,3,Ivano-Frankivsk,29
2001,4,Ivano-Frankivsk,36
2001,5,Ivano-Frankivsk,66
2001,6,Ivano-Frankivsk,80
2001,7,Ivano-Frankivsk,77
2001,8,Ivano-Frankivsk,69
2001,9,Ivano-Frankivsk,41
2001,10,Ivano-Frankivsk,28
2001,11,Ivano-Frankivsk,21
2001,12,Ivano-Frankivsk,23
2001,13,Ivano-Frankivsk,23
2001,14,Ivano-Frankivsk,26
2001,15,Ivano-Frankivsk,25
2001,16,Ivano-Frankivsk,17
2001,17,Ivano-Frankivsk,20
2001,18,Ivano-Frankivsk,7
2001,19,Ivano-Frankivsk,7
2001,20,Ivano-Frankivsk,3
2001,21,Ivano-Frankivsk,1
2001,22,Ivano-Frankivsk,8
2001,23,Ivano-Frankivsk,0
2001,24,Ivano-Frankivsk,0
2001,25,Ivano-Frankivsk,0
2001,26,Ivano-Frankivsk,0
2001,27,Ivano-Frankivsk,4
2001,28,Ivano-Frankivsk,2
2001,29,Ivano-Frankivsk,0
2001,30,Ivano-Frankivsk,3
2001,31,Ivano-Frankivsk,0
2001,32,Ivano-Frankivsk,6
2001,33,Ivano-Frankivsk,7
2001,34,Ivano-Frankivsk,6
2001,35,Ivano-Frankivsk,5
2001,36,Ivano-Frankivsk,9
2001,37,Ivano-Frankivsk,14
2001,38,Ivano-Frankivsk,19
2001,39,Ivano-Frankivsk,22
2001,40,Ivano-Frankivsk,28
2001,41,Ivano-Frankivsk,32
2001,42,Ivano-Frankivsk,26
2001,43,Ivano-Frankivsk,37
2001,44,Ivano-Frankivsk,37
2001,45,Ivano-Frankivsk,32
2001,46,Ivano-Frankivsk,31
2001,47,Ivano-Frankivsk,28
2001,48,Ivano-Frankivsk,20
2001,49,Ivano-Frankivsk,15
2001,50,Ivano-Frankivsk,16
2001,51,Ivano-Frankivsk,14
2001,52,Ivano-Frankivsk,5
2001,1,Kharkiv,29
2001,2,Kharkiv,26
2001,3,Kharkiv,46
2001,4,Kharkiv,72
2001,5,Kharkiv,117
2001,6,Kharkiv,145
2001,7,Kharkiv,138
2001,8,Kharkiv,116
2001,9,Kharkiv,72
2001,10,Kharkiv,44
2001,11,Kharkiv,39
2001,12,Kharkiv,47
2001,13,Kharkiv,53
2001,14,Kharkiv,41
2001,15,Kharkiv,45
2001,16,Kharkiv,36
2001,17,Kharkiv,32
2001,18,Kharkiv,24
2001,19,Kharkiv,11
2001,20,Kharkiv,14
2001,21,Kharkiv,15
2001,22,Kharkiv,3
2001,23,Kharkiv,8
2001,24,Kharkiv,7
2001,25,Kharkiv,0
2001,26,Kharkiv,0
2001,27,Kharkiv,4
2001,28,Kharkiv,4
2001,29,Kharkiv,1
2001,30,Kharkiv,0
2001,31,Kharkiv,0
2001,32,Kharkiv,8
2001,33,Kharkiv,3
2001,34,Kharkiv,6
2001,35,Kharkiv,12
2001,36,Kharkiv,8
2001,37,Kharkiv,18
2001,38,Kharkiv,35
2001,39,Kharkiv,38
2001,40,Kharkiv,42
2001,41,Kharkiv,51
2001,42,Kharkiv,46
2001,43,Kharkiv,55
2001,44,Kharkiv,62
2001,45,Kharkiv,59
2001,46,Kharkiv,51
2001,47,Kharkiv,43
2001,48,Kharkiv,33
2001,49,Kharkiv,25
2001,50,Kharkiv,20
2001,51,Kharkiv,20
2001,52,Kharkiv,17
2001,1,Kherson,24
2001,2,Kherson,17
2001,3,Kherson,32
2001,4,Kherson,49
2001,5,Kherson,80
2001,6,Kherson,100
2001,7,Kherson,102
2001,8,Kherson,87
2001,9,Kherson,47
2001,10,Kherson,31
2001,11,Kherson,28
2001,12,Kherson,30
2001,13,Kherson,32
2001,14,Kherson,27
2001,15,Kherson,26
2001,16,Kherson,28
2001,17,Kherson,16
2001,18,Kherson,11
2001,19,Kherson,9
2001,20,Kherson,6
2001,21,Kherson,5
2001,22,Kherson,8
2001,23,Kherson,0
2001,24,Kherson,6
2001,25,Kherson,4
2001,26,Kherson,1
2001,27,Kherson,0
2001,28,Kherson,0
2001,29,Kherson,0
2001,30,Kherson,0
2001,31,Kherson,5
2001,32,Kherson,0
2001,33,Kherson,0
2001,34,Kherson,4
2001,35,Kherson,2
2001,36,Kherson,8
2001,37,Kherson,9
2001,38,Kherson,19
2001,39,Kherson,29
2001,40,Kherson,35
2001,41,Kherson,35
2001,42,Kherson,32
2001,43,Kherson,40
2001,44,Kherson,40
2001,45,Kherson,46
2001,46,Kherson,33
2001,47,Kherson,26
2001,48,Kherson,25
2001,49,Kherson,19
2001,50,Kherson,20
2001,51,Kherson,16
2001,52,Kherson,5
2001,1,Khmelnytskyi,18
2001,2,Khmelnytskyi,13
2001,3,Khmelnytskyi,20
2001,4,Khmelnytskyi,30
2001,5,Khmelnytskyi,50
2001,6,Khmelnytskyi,66
2001,7,Khmelnytskyi,65
2001,8,Khmelnytskyi,48
2001,9,Khmelnytskyi,31
2001,10,Khmelnytskyi,21
2001,11,Khmelnytskyi,19
2001,12,Khmelnytskyi,19
2001,13,Khmelnytskyi,18
2001,14,Khmelnytskyi,15
2001,15,Khmelnytskyi,20
2001,16,Khmelnytskyi,15
2001,17,Khmelnytskyi,15
2001,18,Khmelnytskyi,11
2001,19,Khmelnytskyi,6
2001,20,Khmelnytskyi,10
2001,21,Khmelnytskyi,2
2001,22,Khmelnytskyi,0
2001,23,Khmelnytskyi,5
2001,24,Khmelnytskyi,2
2001,25,Khmelnytskyi,4
2001,26,Khmelnytskyi,0
2001,27,Khmelnytskyi,4
2001,28,Khmelnytskyi,0
2001,29,Khmelnytskyi,2
2001,30,Khmelnytskyi,0
2001,31,Khmelnytskyi,3
2001,32,Khmelnytskyi,0
2001,33,Khmelnytskyi,0
2001,34,Khmelnytskyi,5
2001,35,Khmelnytskyi,1
2001,36,Khmelnytskyi,7
2001,37,Khmelnytskyi,5
2001,38,Khmelnytskyi,14
2001,39,Khmelnytskyi,13
2001,40,Khmelnytskyi,23
2001,41,Khmelnytskyi,18
2001,42,Khmelnytskyi,18
2001,43,Khmelnytskyi,27
2001,44,Khmelnytskyi,32
2001,45,Khmelnytskyi,24
2001,46,Khmelnytskyi,22
2001,47,Khmelnytskyi,22
2001,48,Khmelnytskyi,16
2001,49,Khmelnytskyi,12
2001,50,Khmelnytskyi,6
2001,51,Khmelnytskyi,4
2001,52,Khmelnytskyi,10
2001,1,Kirovohrad,14
2001,2,Kirovohrad,14
2001,3,Kirovohrad,26
2001,4,Kirovohrad,40
2001,5,Kirovohrad,67
2001,6,Kirovohrad,75
2001,7,Kirovohrad,75
2001,8,Kirovohrad,67
2001,9,Kirovohrad,35
2001,10,Kirovohrad,25
2001,11,Kirovohrad,18
2001,12,Kirovohrad,24
2001,13,Kirovohrad,31
2001,14,Kirovohrad,22
2001,15,Kirovohrad,26
2001,16,Kirovohrad,20
2001,17,Kirovohrad,18
2001,18,Kirovohrad,14
2001,19,Kirovohrad,10
2001,20,Kirovohrad,4
2001,21,Kirovohrad,9
2001,22,Kirovohrad,2
2001,23,Kirovohrad,0
2001,24,Kirovohrad,0
2001,25,Kirovohrad,3
2001,26,Kirovohrad,0
2001,27,Kirovohrad,2
2001,28,Kirovohrad,0
2001,29,Kirovohrad,0
2001,30,Kirovohrad,4
2001,31,Kirovohrad,0
2001,32,Kirovohrad,0
2001,33,Kirovohrad,5
2001,34,Kirovohrad,3
2001,35,Kirovohrad,6
2001,36,Kirovohrad,4
2001,37,Kirovohrad,9
2001,38,Kirovohrad,19
2001,39,Kirovohrad,19
2001,40,Kirovohrad,23
2001,41,Kirovohrad,31
2001,42,Kirovohrad,25
2001,43,Kirovohrad,35
2001,44,Kirovohrad,30
2001,45,Kirovohrad,35
2001,46,Kirovohrad,30
2001,47,Kirovohrad,28
2001,48,Kirovohrad,23
2001,49,Kirovohrad,11
2001,50,Kirovohrad,13
2001,51,Kirovohrad,10
2001,52,Kirovohrad,11
2001,1,Kyiv,19
2001,2,Kyiv,21
2001,3,Kyiv,29
2001,4,Kyiv,44
2001,5,Kyiv,71
2001,6,Kyiv,96
2001,7,Kyiv,89
2001,8,Kyiv,75
2001,9,Kyiv,49
2001,10,Kyiv,22
2001,11,Kyiv,27
2001,12,Kyiv,30
2001,13,Kyiv,31
2001,14,Kyiv,31
2001,15,Kyiv,29
2001,16,Kyiv,25
2001,17,Kyiv,17
2001,18,Kyiv,15
2001,19,Kyiv,4
2001,20,Kyiv,12
2001,21,Kyiv,6
2001,22,Kyiv,0
2001,23,Kyiv,0
2001,24,Kyiv,6
2001,25,Kyiv,0
2001,26,Kyiv,0
2001,27,Kyiv,2
2001,28,Kyiv,5
2001,29,Kyiv,0
2001,30,Kyiv,5
2001,31,Kyiv,0
2001,32,Kyiv,0
2001,33,Kyiv,1
2001,34,Kyiv,4
2001,35,Kyiv,3
2001,36,Kyiv,4
2001,37,Kyiv,13
2001,38,Kyiv,17
2001,39,Kyiv,29
2001,40,Kyiv,26
2001,41,Kyiv,30
2001,42,Kyiv,25
2001,43,Kyiv,37
2001,44,Kyiv,42
2001,45,Kyiv,40
2001,46,Kyiv,32
2001,47,Kyiv,29
2001,48,Kyiv,20
2001,49,Kyiv,14
2001,50,Kyiv,11
2001,51,Kyiv,15
2001,52,Kyiv,7
2001,1,KyivCity,26
2001,2,KyivCity,14
2001,3,KyivCity,26
2001,4,KyivCity,45
2001,5,KyivCity,76
2001,6,KyivCity,95
2001,7,KyivCity,95
2001,8,KyivCity,83
2001,9,KyivCity,47
2001,10,KyivCity,30
2001,11,KyivCity,30
2001,12,KyivCity,30
2001,13,KyivCity,35
2001,14,KyivCity,29
2001,15,KyivCity,33
2001,16,KyivCity,23
2001,17,KyivCity,21
2001,18,KyivCity,10
2001,19,KyivCity,14
2001,20,KyivCity,9
2001,21,KyivCity,4
2001,22,KyivCity,8
2001,23,KyivCity,6
2001,24,KyivCity,4
2001,25,KyivCity,0
2001,26,KyivCity,1
2001,27,KyivCity,3
2001,28,KyivCity,0
2001,29,KyivCity,0
2001,30,KyivCity,0
2001,31,KyivCity,1
2001,32,KyivCity,0
2001,33,KyivCity,6
2001,34,KyivCity,0
2001,35,KyivCity,1
2001,36,KyivCity,9
2001,37,KyivCity,12
2001,38,KyivCity,21
2001,39,KyivCity,27
2001,40,KyivCity,34
2001,41,KyivCity,38
2001,42,KyivCity,35
2001,43,KyivCity,37
2001,44,KyivCity,45
2001,45,KyivCity,40
2001,46,KyivCity,39
2001,47,KyivCity,26
2001,48,KyivCity,26
2001,49,KyivCity,19
2001,50,KyivCity,12
2001,51,KyivCity,15
2001,52,KyivCity,11
2001,1,Luhansk,36
2001,2,Luhansk,35
2001,3,Luhansk,50
2001,4,Luhansk,81
2001,5,Luhansk,129
2001,6,Luhansk,154
2001,7,Luhansk,149
2001,8,Luhansk,128
2001,9,Luhansk,80
2001,10,Luhansk,42
2001,11,Luhansk,45
2001,12,Luhansk,54
2001,13,Luhansk,58
2001,14,Luhansk,51
2001,15,Luhansk,50
2001,16,Luhansk,36
2001,17,Luhansk,28
2001,18,Luhansk,28
2001,19,Luhansk,15
2001,20,Luhansk,9
2001,21,Luhansk,7
2001,22,Luhansk,6
2001,23,Luhansk,4
2001,24,Luhansk,0
2001,25,Luhansk,0
2001,26,Luhansk,0
2001,27,Luhansk,2
2001,28,Luhansk,4
2001,29,Luhansk,1
2001,30,Luhansk,0
2001,31,Luhansk,4
2001,32,Luhansk,3
2001,33,Luhansk,9
2001,34,Luhansk,5
2001,35,Luhansk,14
2001,36,Luhansk,17
2001,37,Luhansk,20
2001,38,Luhansk,33
2001,39,Luhansk,42
2001,40,Luhansk,48
2001,41,Luhansk,58
2001,42,Luhansk,48
2001,43,Luhansk,68
2001,44,Luhansk,71
2001,45,Luhansk,69
2001,46,Luhansk,61
2001,47,Luhansk,45
2001,48,Luhansk,37
2001,49,Luhansk,33
2001,50,Luhansk,30
2001,51,Luhansk,21
2001,52,Luhansk,15
2001,1,Lviv,29
2001,2,Lviv,25
2001,3,Lviv,47
2001,4,Lviv,71
2001,5,Lviv,117
2001,6,Lviv,144
2001,7,Lviv,144
2001,8,Lviv,115
2001,9,Lviv,75
2001,10,Lviv,39
2001,11,Lviv,41
2001,12,Lviv,47
2001,13,Lviv,54
2001,14,Lviv,44
2001,15,Lviv,40
2001,16,Lviv,37
2001,17,Lviv,35
2001,18,Lviv,26
2001,19,Lviv,13
2001,20,Lviv,14
2001,21,Lviv,14
2001,22,Lviv,7
2001,23,Lviv,0
2001,24,Lviv,3
2001,25,Lviv,3
2001,26,Lviv,5
2001,27,Lviv,0
2001,28,Lviv,5
2001,29,Lviv,1
2001,30,Lviv,0
2001,31,Lviv,0
2001,32,Lviv,5
2001,33,Lviv,2
2001,34,Lviv,5
2001,35,Lviv,10
2001,36,Lviv,13
2001,37,Lviv,21
2001,38,Lviv,36
2001,39,Lviv,45
2001,40,Lviv,50
2001,41,Lviv,50
2001,42,Lviv,44
2001,43,Lviv,57
2001,44,Lviv,60
2001,45,Lviv,61
2001,46,Lviv,55
2001,47,Lviv,39
2001,48,Lviv,36
2001,49,Lviv,24
2001,50,Lviv,20
2001,51,Lviv,23
2001,52,Lviv,12
2001,1,Mykolaiv,16
2001,2,Mykolaiv,12
2001,3,Mykolaiv,27
2001,4,Mykolaiv,47
2001,5,Mykolaiv,67
2001,6,Mykolaiv,81
2001,7,Mykolaiv,86
2001,8,Mykolaiv,73
2001,9,Mykolaiv,42
2001,10,Mykolaiv,25
2001,11,Mykolaiv,24
2001,12,Mykolaiv,24
2001,13,Mykolaiv,33
2001,14,Mykolaiv,30
2001,15,Mykolaiv,24
2001,16,Mykolaiv,18
2001,17,Mykolaiv,13
2001,18,Mykolaiv,17
2001,19,Mykolaiv,5
2001,20,Mykolaiv,8
2001,21,Mykolaiv,10
2001,22,Mykolaiv,4
2001,23,Mykolaiv,7
2001,24,Mykolaiv,0
2001,25,Mykolaiv,0
2001,26,Mykolaiv,2
2001,27,Mykolaiv,0
2001,28,Mykolaiv,0
2001,29,Mykolaiv,0
2001,30,Mykolaiv,0
2001,31,Mykolaiv,0
2001,32,Mykolaiv,4
2001,33,Mykolaiv,6
2001,34,Mykolaiv,0
2001,35,Mykolaiv,3
2001,36,Mykolaiv,5
2001,37,Mykolaiv,8
2001,38,Mykolaiv,17
2001,39,Mykolaiv,28
2001,40,Mykolaiv,27
2001,41,Mykolaiv,27
2001,42,Mykolaiv,27
2001,43,Mykolaiv,33
2001,44,Mykolaiv,39
2001,45,Mykolaiv,34
2001,46,Mykolaiv,27
2001,47,Mykolaiv,30
2001,48,Mykolaiv,21
2001,49,Mykolaiv,17
2001,50,Mykolaiv,14
2001,51,Mykolaiv,10
2001,52,Mykolaiv,9
2001,1,Odessa,36
2001,2,Odessa,37
2001,3,Odessa,52
2001,4,Odessa,81
2001,5,Odessa,131
2001,6,Odessa,166
2001,7,Odessa,161
2001,8,Odessa,140
2001,9,Odessa,86
2001,10,Odessa,46
2001,11,Odessa,41
2001,12,Odessa,53
2001,13,Odessa,54
2001,14,Odessa,47
2001,15,Odessa,54
2001,16,Odessa,42
2001,17,Odessa,39
2001,18,Odessa,26
2001,19,Odessa,21
2001,20,Odessa,10
2001,21,Odessa,7
2001,22,Odessa,11
2001,23,Odessa,9
2001,24,Odessa,0
2001,25,Odessa,1
2001,26,Odessa,0
2001,27,Odessa,0
2001,28,Odessa,5
2001,29,Odessa,6
2001,30,Odessa,0
2001,31,Odessa,0
2001,32,Odessa,7
2001,33,Odessa,7
2001,34,Odessa,5
2001,35,Odessa,11
2001,36,Odessa,14
2001,37,Odessa,24
2001,38,Odessa,40
2001,39,Odessa,47
2001,40,Odessa,50
2001,41,Odessa,59
2001,42,Odessa,50
2001,43,Odessa,69
2001,44,Odessa,74
2001,45,Odessa,66
2001,46,Odessa,67
2001,47,Odessa,48
2001,48,Odessa,34
2001,49,Odessa,29
2001,50,Odessa,28
2001,51,Odessa,20
2001,52,Odessa,19
2001,1,Poltava,16
2001,2,Poltava,14
2001,3,Poltava,18
2001,4,Poltava,36
2001,5,Poltava,59
2001,6,Poltava,71
2001,7,Poltava,74
2001,8,Poltava,64
2001,9,Poltava,31
2001,10,Poltava,24
2001,11,Poltava,22
2001,12,Poltava,24
2001,13,Poltava,20
2001,14,Poltava,27
2001,15,Poltava,24
2001,16,Poltava,23
2001,17,Poltava,16
2001,18,Poltava,8
2001,19,Poltava,2
2001,20,Poltava,8
2001,21,Poltava,0
2001,22,Poltava,7
2001,23,Poltava,1
2001,24,Poltava,0
2001,25,Poltava,4
2001,26,Poltava,0
2001,27,Poltava,0
2001,28,Poltava,0
2001,29,Poltava,0
2001,30,Poltava,0
2001,31,Poltava,2
2001,32,Poltava,0
2001,33,Poltava,3
2001,34,Poltava,1
2001,35,Poltava,8
2001,36,Poltava,2
2001,37,Poltava,13
2001,38,Poltava,13
2001,39,Poltava,21
2001,40,Poltava,21
2001,41,Poltava,24
2001,42,Poltava,25
2001,43,Poltava,32
2001,44,Poltava,29
2001,45,Poltava,27
2001,46,Poltava,28
2001,47,Poltava,18
2001,48,Poltava,20
2001,49,Poltava,14
2001,50,Poltava,9
2001,51,Poltava,6
2001,52,Poltava,6
2001,1,Rivne,11
2001,2,Rivne,14
2001,3,Rivne,22
2001,4,Rivne,31
2001,5,Rivne,51
2001,6,Rivne,60
2001,7,Rivne,61
2001,8,Rivne,54
2001,9,Rivne,34
2001,10,Rivne,17
2001,11,Rivne,16
2001,12,Rivne,21
2001,13,Rivne,19
2001,14,Rivne,14
2001,15,Rivne,15
2001,16,Rivne,11
2001,17,Rivne,16
2001,18,Rivne,8
2001,19,Rivne,4
2001,20,Rivne,4
2001,21,Rivne,2
2001,22,Rivne,0
2001,23,Rivne,5
2001,24,Rivne,0
2001,25,Rivne,2
2001,26,Rivne,0
2001,27,Rivne,0
2001,28,Rivne,0
2001,29,Rivne,0
2001,30,Rivne,1
2001,31,Rivne,1
2001,32,Rivne,0
2001,33,Rivne,4
2001,34,Rivne,6
2001,35,Rivne,8
2001,36,Rivne,0
2001,37,Rivne,4
2001,38,Rivne,13
2001,39,Rivne,14
2001,40,Rivne,21
2001,41,Rivne,22
2001,42,Rivne,16
2001,43,Rivne,28
2001,44,Rivne,30
2001,45,Rivne,27
2001,46,Rivne,24
2001,47,Rivne,19
2001,48,Rivne,17
2001,49,Rivne,13
2001,50,Rivne,11
2001,51,Rivne,7
2001,52,Rivne,7
2001,1,Sumy,16
2001,2,Sumy,13
2001,3,Sumy,17
2001,4,Sumy,23
2001,5,Sumy,47
2001,6,Sumy,51
2001,7,Sumy,50
2001,8,Sumy,43
2001,9,Sumy,22
2001,10,Sumy,19
2001,11,Sumy,10
2001,12,Sumy,17
2001,13,Sumy,20
2001,14,Sumy,13
2001,15,Sumy,20
2001,16,Sumy,17
2001,17,Sumy,12
2001,18,Sumy,12
2001,19,Sumy,0
2001,20,Sumy,4
2001,21,Sumy,0
2001,22,Sumy,5
2001,23,Sumy,0
2001,24,Sumy,0
2001,25,Sumy,0
2001,26,Sumy,1
2001,27,Sumy,0
2001,28,Sumy,0
2001,29,Sumy,0
2001,30,Sumy,3
2001,31,Sumy,1
2001,32,Sumy,0
2001,33,Sumy,3
2001,34,Sumy,0
2001,35,Sumy,3
2001,36,Sumy,8
2001,37,Sumy,6
2001,38,Sumy,16
2001,39,Sumy,19
2001,40,Sumy,15
2001,41,Sumy,17
2001,42,Sumy,16
2001,43,Sumy,19
2001,44,Sumy,22
2001,45,Sumy,19
2001,46,Sumy,16
2001,47,Sumy,16
2001,48,Sumy,8
2001,49,Sumy,13
2001,50,Sumy,4
2001,51,Sumy,7
2001,52,Sumy,3
2001,1,Ternopil,17
2001,2,Ternopil,15
2001,3,Ternopil,14
2001,4,Ternopil,29
2001,5,Ternopil,50
2001,6,Ternopil,60
2001,7,Ternopil,57
2001,8,Ternopil,50
2001,9,Ternopil,32
2001,10,Ternopil,19
2001,11,Ternopil,18
2001,12,Ternopil,14
2001,13,Ternopil,16
2001,14,Ternopil,15
2001,15,Ternopil,17
2001,16,Ternopil,15
2001,17,Ternopil,15
2001,18,Ternopil,5
2001,19,Ternopil,4
2001,20,Ternopil,3
2001,21,Ternopil,3
2001,22,Ternopil,0
2001,23,Ternopil,0
2001,24,Ternopil,3
2001,25,Ternopil,0
2001,26,Ternopil,0
2001,27,Ternopil,0
2001,28,Ternopil,0
2001,29,Ternopil,0
2001,30,Ternopil,0
2001,31,Ternopil,0
2001,32,Ternopil,3
2001,33,Ternopil,0
2001,34,Ternopil,4
2001,35,Ternopil,4
2001,36,Ternopil,6
2001,37,Ternopil,6
2001,38,Ternopil,15
2001,39,Ternopil,19
2001,40,Ternopil,15
2001,41,Ternopil,19
2001,42,Ternopil,16
2001,43,Ternopil,27
2001,44,Ternopil,20
2001,45,Ternopil,25
2001,46,Ternopil,16
2001,47,Ternopil,14
2001,48,Ternopil,16
2001,49,Ternopil,10
2001,50,Ternopil,12
2001,51,Ternopil,11
2001,52,Ternopil,8
2001,1,Vinnytsia,16
2001,2,Vinnytsia,13
2001,3,Vinnytsia,24
2001,4,Vinnytsia,39
2001,5,Vinnytsia,68
2001,6,Vinnytsia,82
2001,7,Vinnytsia,76
2001,8,Vinnytsia,71
2001,9,Vinnytsia,37
2001,10,Vinnytsia,18
2001,11,Vinnytsia,24
2001,12,Vinnytsia,24
2001,13,Vinnytsia,23
2001,14,Vinnytsia,25
2001,15,Vinnytsia,24
2001,16,Vinnytsia,19
2001,17,Vinnytsia,13
2001,18,Vinnytsia,9
2001,19,Vinnytsia,11
2001,20,Vinnytsia,6
2001,21,Vinnytsia,9
2001,22,Vinnytsia,4
2001,23,Vinnytsia,0
